freq,mag,db
20704,1.00108,0.00933464
20704.2,1.00098,0.0085361
20704.4,1.00088,0.00760507
20704.6,1.00078,0.00681362
20704.8,1.00069,0.00595794
20705,1.00059,0.00509287
20705.2,1.0005,0.0043343
20705.4,1.0004,0.00344526
20705.6,1.00031,0.00268965
20705.8,1.00022,0.00188222
20706,1.00012,0.00105401
20706.2,1.00004,0.00034583
20706.4,0.999943,-0.000497025
20706.6,0.999861,-0.00120844
20706.8,0.999775,-0.0019572
20707,0.999685,-0.0027402
20707.2,0.99961,-0.00339224
20707.4,0.999519,-0.00417693
20707.6,0.999443,-0.00483892
20707.8,0.999364,-0.0055222
20708,0.999281,-0.00625164
20708.2,0.999213,-0.00684125
20708.4,0.99913,-0.00756096
20708.6,0.99906,-0.00816724
20708.8,0.99899,-0.00877719
20709,0.998913,-0.00944575
20709.2,0.998853,-0.00996819
20709.4,0.998779,-0.0106161
20709.6,0.998716,-0.0111588
20709.8,0.998655,-0.0116912
20710,0.998586,-0.0122926
20710.2,0.998534,-0.0127416
20710.4,0.998469,-0.0133104
20710.6,0.998414,-0.0137854
20710.8,0.998362,-0.014236
20711,0.998302,-0.0147639
20711.2,0.998259,-0.0151332
20711.4,0.998203,-0.0156186
20711.6,0.998157,-0.0160206
20711.8,0.998116,-0.0163811
20712,0.998064,-0.0168303
20712.2,0.998031,-0.0171202
20712.4,0.997985,-0.017516
20712.6,0.997948,-0.0178418
20712.8,0.997917,-0.0181116
20713,0.997875,-0.0184779
20713.2,0.997851,-0.0186839
20713.4,0.997816,-0.0189869
20713.6,0.997788,-0.0192313
20713.8,0.997768,-0.0194082
20714,0.997736,-0.0196873
20714.2,0.997722,-0.0198051
20714.4,0.997699,-0.0200132
20714.6,0.99768,-0.0201751
20714.8,0.997671,-0.020255
20715,0.997649,-0.0204455
20715.2,0.997645,-0.0204756
20715.4,0.997633,-0.0205846
20715.6,0.997624,-0.0206629
20715.8,0.997626,-0.0206458
20716,0.997614,-0.0207454
20716.2,0.997621,-0.0206884
20716.4,0.99762,-0.0206982
20716.6,0.997621,-0.0206909
20716.8,0.997634,-0.0205773
20717,0.997633,-0.0205851
20717.2,0.997649,-0.0204403
20717.4,0.99766,-0.02035
20717.6,0.99767,-0.0202581
20717.8,0.997694,-0.0200501
20718,0.997704,-0.019965
20718.2,0.997731,-0.0197325
20718.4,0.997752,-0.0195436
20718.6,0.997773,-0.0193688
20718.8,0.997807,-0.0190668
20719,0.997828,-0.0188888
20719.2,0.997864,-0.0185739
20719.4,0.997896,-0.0182911
20719.6,0.997926,-0.0180322
20719.8,0.997972,-0.0176369
20720,0.998002,-0.0173698
20720.2,0.998048,-0.0169755
20720.4,0.998091,-0.0165963
20720.6,0.99813,-0.0162561
20720.8,0.998185,-0.0157773
20721,0.998226,-0.0154226
20721.2,0.998281,-0.014948
20721.4,0.998334,-0.0144797
20721.6,0.998382,-0.0140644
20721.8,0.998447,-0.0135012
20722,0.998497,-0.0130636
20722.2,0.99856,-0.0125182
20722.4,0.998624,-0.0119634
20722.6,0.99868,-0.0114735
20722.8,0.998753,-0.0108343
20723,0.998813,-0.010317
20723.2,0.998884,-0.00970282
20723.4,0.998957,-0.00906793
20723.6,0.999021,-0.00851081
20723.8,0.999102,-0.00780087
20724,0.99917,-0.00720861
20724.2,0.999248,-0.00653297
20724.4,0.99933,-0.00582371
20724.6,0.999401,-0.00520308
20724.8,0.99949,-0.0044297
20725,0.999566,-0.00376774
20725.2,0.999651,-0.00303592
20725.4,0.99974,-0.00226014
20725.6,0.999818,-0.00158385
20725.8,0.999914,-0.000751243
20726,0.999997,-2.79569e-05
20726.2,1.00009,0.000750661
20726.4,1.00018,0.00158822
20726.6,1.00027,0.00231493
20726.8,1.00037,0.00319374
20727,1.00046,0.00397414
20727.2,1.00055,0.00479483
20727.4,1.00065,0.00568373
20727.6,1.00074,0.0064546
20727.8,1.00085,0.0073754
20728,1.00094,0.00820301
20728.2,1.00104,0.00905744
20728.4,1.00115,0.00999038
20728.6,1.00124,0.010796
20728.8,1.00135,0.0117474
20729,1.00145,0.012617
20729.2,1.00155,0.0134947
20729.4,1.00167,0.0144624
20729.6,1.00176,0.0152976
20729.8,1.00188,0.0162732
20730,1.00198,0.0171734
20730.2,1.00208,0.0180672
20730.4,1.0022,0.0190622
20730.6,1.0023,0.0199176
20730.8,1.00241,0.0209052
20731,1.00252,0.0218317
20731.2,1.00262,0.0227343
20731.4,1.00274,0.0237453
20731.6,1.00284,0.0246127
20731.8,1.00295,0.0256038
20732,1.00306,0.0265443
20732.2,1.00316,0.0274454
20732.4,1.00328,0.0284621
20732.6,1.00338,0.0293362
20732.8,1.0035,0.0303226
20733,1.00361,0.0312698
20733.2,1.00371,0.0321643
20733.4,1.00383,0.0331772
20733.6,1.00393,0.0340457
20733.8,1.00404,0.0350172
20734,1.00415,0.0359608
20734.2,1.00425,0.0368383
20734.4,1.00437,0.0378404
20734.6,1.00446,0.038696
20734.8,1.00457,0.0396464
20735,1.00468,0.0405792
20735.2,1.00478,0.0414304
20735.4,1.00489,0.0424104
20735.6,1.00499,0.043246
20735.8,1.0051,0.0441639
20736,1.0052,0.0450756
20736.2,1.0053,0.0458924
20736.4,1.00541,0.046843
20736.6,1.0055,0.0476525
20736.8,1.0056,0.0485277
20737,1.0057,0.0494101
20737.2,1.00579,0.0501874
20737.4,1.0059,0.0510984
20737.6,1.00599,0.0518715
20737.8,1.00609,0.0526979
20738,1.00618,0.0535449
20738.2,1.00627,0.0542745
20738.4,1.00637,0.0551367
20738.6,1.00645,0.0558672
20738.8,1.00654,0.0566367
20739,1.00663,0.0574391
20739.2,1.00671,0.0581128
20739.4,1.00681,0.0589191
20739.6,1.00689,0.059601
20739.8,1.00697,0.0603064
20740,1.00705,0.061056
20740.2,1.00713,0.0616698
20740.4,1.00721,0.0624131
20740.6,1.00728,0.0630391
20740.8,1.00736,0.0636754
20741,1.00744,0.0643671
20741.2,1.0075,0.0649129
20741.4,1.00758,0.065585
20741.6,1.00764,0.0661502
20741.8,1.00771,0.0667091
20742,1.00778,0.0673349
20742.2,1.00784,0.0678085
20742.4,1.00791,0.0684054
20742.6,1.00796,0.0689026
20742.8,1.00802,0.0693813
20743,1.00808,0.069938
20743.2,1.00813,0.0703345
20743.4,1.00819,0.070848
20743.6,1.00824,0.0712773
20743.8,1.00829,0.0716696
20744,1.00834,0.0721461
20744.2,1.00838,0.0724644
20744.4,1.00843,0.0728916
20744.6,1.00847,0.0732458
20744.8,1.0085,0.0735487
20745,1.00855,0.073945
20745.2,1.00858,0.0741811
20745.4,1.00862,0.0745189
20745.6,1.00865,0.074793
20745.8,1.00867,0.0750034
20746,1.00871,0.0753155
20746.2,1.00873,0.0754664
20746.4,1.00875,0.0757096
20746.6,1.00878,0.0759047
20746.8,1.00879,0.0760206
20747,1.00882,0.0762454
20747.2,1.00882,0.0763091
20747.4,1.00884,0.0764569
20747.6,1.00885,0.0765677
20747.8,1.00886,0.0765882
20748,1.00887,0.0767247
20748.2,1.00887,0.0767032
20748.4,1.00888,0.0767535
20748.6,1.00888,0.0767791
20748.8,1.00887,0.0767052
20749,1.00888,0.0767514
20749.2,1.00886,0.0766416
20749.4,1.00886,0.0765934
20749.6,1.00885,0.0765369
20749.8,1.00883,0.0763686
20750,1.00883,0.0763224
20750.2,1.0088,0.0761274
20750.4,1.00879,0.0759816
20750.6,1.00877,0.075841
20750.8,1.00874,0.0755793
20751,1.00872,0.0754417
20751.2,1.00869,0.0751625
20751.4,1.00866,0.0749213
20751.6,1.00864,0.0746985
20751.8,1.0086,0.0743454
20752,1.00857,0.0741185
20752.2,1.00853,0.0737571
20752.4,1.00849,0.0734214
20752.6,1.00845,0.0731164
20752.8,1.0084,0.0726749
20753,1.00837,0.0723597
20753.2,1.00831,0.0719212
20753.4,1.00827,0.071494
20753.6,1.00822,0.071113
20753.8,1.00816,0.0705872
20754,1.00811,0.0701866
20754.2,1.00805,0.069673
20754.4,1.00799,0.0691594
20754.6,1.00794,0.0687033
20754.8,1.00787,0.0680982
20755,1.00782,0.0676164
20755.2,1.00775,0.0670318
20755.4,1.00768,0.0664348
20755.6,1.00762,0.0659076
20755.8,1.00754,0.0652294
20756,1.00747,0.0646703
20756.2,1.0074,0.0640207
20756.4,1.00732,0.0633465
20756.6,1.00725,0.0627533
20756.8,1.00716,0.0620059
20757,1.00709,0.0613757
20757.2,1.00701,0.0606673
20757.4,1.00692,0.0599208
20757.6,1.00685,0.0592667
20757.8,1.00675,0.0584573
20758,1.00667,0.057761
20758.2,1.00658,0.0569988
20758.4,1.00649,0.0561861
20758.6,1.00641,0.0554773
20758.8,1.00631,0.054614
20759,1.00622,0.0538567
20759.2,1.00613,0.0530478
20759.4,1.00603,0.0521771
20759.6,1.00594,0.0514206
20759.8,1.00583,0.0505107
20760,1.00574,0.0496984
20760.2,1.00564,0.0488521
20760.4,1.00553,0.0479315
20760.6,1.00544,0.0471314
20760.8,1.00533,0.0461839
20761,1.00523,0.0453259
20761.2,1.00513,0.0444462
20761.4,1.00502,0.0434829
20761.6,1.00492,0.0426484
20761.8,1.00481,0.0416705
20762,1.00471,0.0407719
20762.2,1.0046,0.039867
20762.4,1.00449,0.0388723
20762.6,1.00439,0.0380115
20762.8,1.00427,0.0370105
20763,1.00416,0.0360804
20763.2,1.00406,0.0351616
20763.4,1.00394,0.0341416
20763.6,1.00384,0.0332598
20763.8,1.00372,0.0322458
20764,1.00361,0.0312935
20764.2,1.0035,0.030367
20764.4,1.00338,0.02933
20764.6,1.00328,0.0284352
20764.8,1.00316,0.0274186
20765,1.00305,0.0264534
20765.2,1.00294,0.0255254
20765.4,1.00282,0.0244836
20765.6,1.00272,0.0235863
20765.8,1.0026,0.0225743
20766,1.00249,0.0216003
20766.2,1.00238,0.0206821
20766.4,1.00226,0.0196428
20766.6,1.00216,0.0187471
20766.8,1.00205,0.01775
20767,1.00193,0.0167817
20767.2,1.00183,0.0158795
20767.4,1.00171,0.0148531
20767.6,1.00161,0.0139703
20767.8,1.0015,0.0129944
20768,1.00139,0.0120359
20768.2,1.00129,0.01116
20768.4,1.00117,0.0101528
20768.6,1.00107,0.00929016
20768.8,1.00096,0.00834887
20769,1.00085,0.00741058
20769.2,1.00076,0.00656634
20769.4,1.00064,0.00558957
20769.6,1.00055,0.00475447
20769.8,1.00044,0.00385098
20770,1.00034,0.00294015
20770.2,1.00025,0.00213792
20770.4,1.00014,0.00119999
20770.6,1.00005,0.000398635
20770.8,0.999948,-0.000455605
20771,0.999847,-0.00133012
20771.2,0.99976,-0.00208821
20771.4,0.999657,-0.00297688
20771.6,0.99957,-0.00373563
20771.8,0.999478,-0.00453485
20772,0.999382,-0.00536523
20772.2,0.999302,-0.0060672
20772.4,0.999206,-0.00690135
20772.6,0.999124,-0.00761277
20772.8,0.999039,-0.00834913
20773,0.99895,-0.00912701
20773.2,0.998876,-0.00976916
20773.4,0.998787,-0.0105425
20773.6,0.998712,-0.0111977
20773.8,0.998635,-0.0118634
20774,0.998552,-0.012583
20774.2,0.998486,-0.013159
20774.4,0.998405,-0.0138637
20774.6,0.998337,-0.0144595
20774.8,0.998269,-0.0150486
20775,0.998194,-0.0157032
20775.2,0.998136,-0.0162083
20775.4,0.998064,-0.0168339
20775.6,0.998003,-0.017363
20775.8,0.997944,-0.017875
20776,0.997877,-0.0184592
20776.2,0.997828,-0.0188878
20776.4,0.997765,-0.0194346
20776.6,0.997712,-0.0198928
20776.8,0.997664,-0.0203168
20777,0.997605,-0.0208238
20777.2,0.997565,-0.0211736
20777.4,0.997512,-0.0216339
20777.6,0.997468,-0.0220165
20777.8,0.99743,-0.0223533
20778,0.997381,-0.022781
20778.2,0.99735,-0.0230473
20778.4,0.997308,-0.0234174
20778.6,0.997273,-0.0237227
20778.8,0.997245,-0.0239662
20779,0.997205,-0.0243083
20779.2,0.997184,-0.02449
20779.4,0.997153,-0.0247657
20779.6,0.997127,-0.0249874
20779.8,0.99711,-0.0251385
20780,0.997081,-0.0253934
20780.2,0.99707,-0.0254864
20780.4,0.997049,-0.0256691
20780.6,0.997033,-0.0258088
20780.8,0.997027,-0.0258613
20781,0.997008,-0.026028
20781.2,0.997007,-0.0260347
20781.4,0.996998,-0.0261178
20781.6,0.996991,-0.0261723
20781.8,0.996996,-0.0261292
20782,0.996988,-0.026205
20782.2,0.996997,-0.0261235
20782.4,0.996999,-0.0261058
20782.6,0.997002,-0.0260773
20782.8,0.997018,-0.0259397
20783,0.99702,-0.025922
20783.2,0.997039,-0.0257538
20783.4,0.997052,-0.0256406
20783.6,0.997066,-0.0255258
20783.8,0.997092,-0.0252917
20784,0.997105,-0.0251821
20784.2,0.997134,-0.0249282
20784.4,0.997158,-0.0247174
20784.6,0.997181,-0.024518
20784.8,0.997219,-0.024191
20785,0.997242,-0.0239911
20785.2,0.99728,-0.0236542
20785.4,0.997316,-0.0233474
20785.6,0.997348,-0.0230665
20785.8,0.997396,-0.0226497
20786,0.997429,-0.022359
20786.2,0.997477,-0.0219407
20786.4,0.997523,-0.0215416
20786.6,0.997564,-0.0211809
20786.8,0.997622,-0.0206775
20787,0.997665,-0.0203017
20787.2,0.997722,-0.0198072
20787.4,0.997779,-0.0193169
20787.6,0.997829,-0.0188779
20787.8,0.997896,-0.0182937
20788,0.997949,-0.0178346
20788.2,0.998014,-0.0172655
20788.4,0.99808,-0.0166902
20788.6,0.998139,-0.0161809
20788.8,0.998215,-0.0155196
20789,0.998277,-0.0149802
20789.2,0.99835,-0.0143428
20789.4,0.998425,-0.0136874
20789.6,0.998492,-0.0131082
20789.8,0.998576,-0.0123745
20790,0.998647,-0.0117607
20790.2,0.998727,-0.0110624
20790.4,0.998811,-0.010331
20790.6,0.998885,-0.00968779
20790.8,0.998977,-0.00889068
20791,0.999056,-0.0082061
20791.2,0.999143,-0.00745111
20791.4,0.999234,-0.00665213
20791.6,0.999315,-0.00595115
20791.8,0.999414,-0.00509482
20792,0.9995,-0.00434734
20792.2,0.999592,-0.00354192
20792.4,0.999691,-0.00268168
20792.6,0.999778,-0.00192768
20792.8,0.999882,-0.001021
20793,0.999975,-0.000215892
20793.2,1.00007,0.000634701
20793.4,1.00018,0.00154991
20793.6,1.00027,0.00234806
20793.8,1.00038,0.00329828
20794,1.00048,0.00415319
20794.2,1.00058,0.00503905
20794.4,1.00069,0.00599933
20794.6,1.00079,0.00683742
20794.8,1.0009,0.00782336
20795,1.001,0.0087223
20795.2,1.00111,0.00963562
20795.4,1.00123,0.0106347
20795.6,1.00133,0.0115044
20795.8,1.00144,0.0125167
20796,1.00155,0.0134513
20796.2,1.00166,0.0143859
20796.4,1.00178,0.0154144
20796.6,1.00188,0.0163073
20796.8,1.002,0.0173387
20797,1.00211,0.0183007
20797.2,1.00222,0.0192471
20797.4,1.00234,0.0202978
20797.6,1.00244,0.0212078
20797.8,1.00256,0.0222489
20798,1.00268,0.0232311
20798.2,1.00279,0.0241821
20798.4,1.00291,0.0252446
20798.6,1.00302,0.0261654
20798.8,1.00314,0.0272049
20799,1.00325,0.0281968
20799.2,1.00336,0.0291452
20799.4,1.00348,0.0302122
20799.6,1.00359,0.0311336
20799.8,1.00371,0.0321653
20800,1.00383,0.0331618
20800.2,1.00393,0.0341004
20800.4,1.00406,0.0351606
20800.6,1.00416,0.0360732
20800.8,1.00428,0.0370888
20801,1.00439,0.0380816
20801.2,1.0045,0.0390001
20801.4,1.00462,0.0400443
20801.6,1.00473,0.040945
20801.8,1.00484,0.0419353
20802,1.00495,0.0429122
20802.2,1.00506,0.0438034
20802.4,1.00517,0.0448263
20802.6,1.00528,0.045708
20802.8,1.00539,0.0466638
20803,1.0055,0.0476185
20803.2,1.0056,0.0484763
20803.4,1.00571,0.0494667
20803.6,1.00581,0.0503171
20803.8,1.00592,0.0512323
20804,1.00602,0.0521566
20804.2,1.00612,0.0529737
20804.4,1.00623,0.0539236
20804.6,1.00632,0.0547396
20804.8,1.00642,0.0556059
20805,1.00653,0.0564927
20805.2,1.00661,0.0572621
20805.4,1.00672,0.0581642
20805.6,1.00681,0.0589356
20805.8,1.0069,0.059747
20806,1.007,0.0605881
20806.2,1.00708,0.0613037
20806.4,1.00718,0.0621509
20806.6,1.00726,0.0628746
20806.8,1.00735,0.0636219
20807,1.00744,0.0644123
20807.2,1.00752,0.065066
20807.4,1.00761,0.0658511
20807.6,1.00769,0.066519
20807.8,1.00777,0.0671962
20808,1.00785,0.0679287
20808.2,1.00792,0.0685184
20808.4,1.008,0.0692344
20808.6,1.00807,0.0698425
20808.8,1.00814,0.0704464
20809,1.00822,0.071113
20809.2,1.00828,0.0716326
20809.4,1.00836,0.0722734
20809.6,1.00842,0.0728146
20809.8,1.00848,0.0733392
20810,1.00855,0.0739368
20810.2,1.0086,0.0743803
20810.4,1.00867,0.0749418
20810.6,1.00872,0.075413
20810.8,1.00877,0.0758544
20811,1.00883,0.0763778
20811.2,1.00887,0.0767422
20811.4,1.00893,0.0772184
20811.6,1.00898,0.0776166
20811.8,1.00902,0.0779696
20812,1.00907,0.0784139
20812.2,1.0091,0.0786971
20812.4,1.00915,0.079086
20812.6,1.00918,0.0794082
20812.8,1.00921,0.0796698
20813,1.00926,0.0800309
20813.2,1.00928,0.080231
20813.4,1.00931,0.0805275
20813.6,1.00934,0.0807686
20813.8,1.00936,0.0809389
20814,1.00939,0.0812138
20814.2,1.00941,0.0813287
20814.4,1.00943,0.0815307
20814.6,1.00945,0.0816908
20814.8,1.00946,0.0817667
20815,1.00948,0.0819533
20815.2,1.00948,0.0819821
20815.4,1.0095,0.0820887
20815.6,1.0095,0.0821646
20815.8,1.0095,0.0821462
20816,1.00951,0.0822436
20816.2,1.00951,0.0821862
20816.4,1.00951,0.0821954
20816.6,1.00951,0.0821872
20816.8,1.00949,0.0820744
20817,1.00949,0.0820805
20817.2,1.00948,0.0819369
20817.4,1.00947,0.0818508
20817.6,1.00946,0.0817574
20817.8,1.00943,0.0815513
20818,1.00942,0.0814682
20818.2,1.0094,0.0812374
20818.4,1.00938,0.0810537
20818.6,1.00935,0.0808783
20818.8,1.00932,0.0805788
20819,1.0093,0.0804064
20819.2,1.00926,0.0800935
20819.4,1.00923,0.0798135
20819.6,1.0092,0.079558
20819.8,1.00916,0.0791691
20820,1.00913,0.0789075
20820.2,1.00908,0.0785134
20820.4,1.00904,0.078141
20820.6,1.009,0.0778044
20820.8,1.00894,0.0773303
20821,1.0089,0.0769803
20821.2,1.00885,0.0765072
20821.4,1.00879,0.0760473
20821.6,1.00875,0.0756337
20821.8,1.00868,0.0750753
20822,1.00863,0.0746421
20822.2,1.00857,0.0740949
20822.4,1.0085,0.0735477
20822.6,1.00845,0.0730579
20822.8,1.00837,0.0724213
20823,1.00831,0.0719078
20823.2,1.00824,0.0712907
20823.4,1.00817,0.0706632
20823.6,1.0081,0.0701044
20823.8,1.00802,0.0693936
20824,1.00795,0.068804
20824.2,1.00787,0.0681208
20824.4,1.00779,0.067415
20824.6,1.00772,0.0667913
20824.8,1.00763,0.0660114
20825,1.00755,0.0653496
20825.2,1.00747,0.0646076
20825.4,1.00738,0.0638296
20825.6,1.0073,0.063144
20825.8,1.0072,0.062302
20826,1.00711,0.0615741
20826.2,1.00702,0.0607783
20826.4,1.00692,0.0599352
20826.6,1.00684,0.0591947
20826.8,1.00673,0.0582969
20827,1.00664,0.057507
20827.2,1.00655,0.0566645
20827.4,1.00644,0.0557623
20827.6,1.00635,0.0549711
20827.8,1.00624,0.0540255
20828,1.00614,0.0531806
20828.2,1.00604,0.0522986
20828.4,1.00593,0.0513445
20828.6,1.00583,0.0505086
20828.8,1.00572,0.0495223
20829,1.00561,0.0486307
20829.2,1.00551,0.0477122
20829.4,1.00539,0.0467133
20829.6,1.00529,0.0458399
20829.8,1.00517,0.0448232
20830,1.00507,0.0438878
20830.2,1.00496,0.0429431
20830.4,1.00484,0.0419086
20830.6,1.00473,0.0410069
20830.8,1.00461,0.0399628
20831,1.0045,0.0389939
20831.2,1.00439,0.0380291
20831.4,1.00427,0.0369682
20831.6,1.00416,0.0360412
20831.8,1.00404,0.0349811
20832,1.00392,0.0339869
20832.2,1.00381,0.0330091
20832.4,1.00368,0.031927
20832.6,1.00357,0.030985
20832.8,1.00345,0.0299171
20833,1.00333,0.0289038
20833.2,1.00322,0.0279233
20833.4,1.00309,0.0268302
20833.6,1.00298,0.0258795
20833.8,1.00286,0.0248109
20834,1.00274,0.0237887
20834.2,1.00263,0.0228097
20834.4,1.0025,0.0217139
20834.6,1.00239,0.0207637
20834.8,1.00227,0.0197017
20835,1.00215,0.0186768
20835.2,1.00204,0.0177117
20835.4,1.00192,0.0166215
20835.6,1.00181,0.0156759
20835.8,1.00169,0.0146319
20836,1.00157,0.0136126
20836.2,1.00146,0.0126645
20836.4,1.00134,0.0115902
20836.6,1.00123,0.0106605
20836.8,1.00111,0.0096408
20837,1.00099,0.00863541
20837.2,1.00089,0.00771473
20837.4,1.00077,0.00666256
20837.6,1.00066,0.00575306
20837.8,1.00055,0.00476689
20838,1.00044,0.00378163
20838.2,1.00033,0.0028946
20838.4,1.00022,0.00187601
20838.6,1.00011,0.000995
20838.8,1.00001,4.86655e-05
20839,0.999896,-0.000903985
20839.2,0.999799,-0.00175007
20839.4,0.999686,-0.00273192
20839.6,0.999588,-0.00357611
20839.8,0.999485,-0.00447218
20840,0.99938,-0.00538958
20840.2,0.999288,-0.00618843
20840.4,0.99918,-0.0071226
20840.6,0.999088,-0.00792472
20840.8,0.998991,-0.00876527
20841,0.998891,-0.00963855
20841.2,0.998805,-0.0103844
20841.4,0.998704,-0.011263
20841.6,0.998618,-0.0120158
20841.8,0.998528,-0.0127945
20842,0.998434,-0.0136169
20842.2,0.998355,-0.0143029
20842.4,0.998261,-0.0151181
20842.6,0.998181,-0.0158173
20842.8,0.998099,-0.0165289
20843,0.998011,-0.0172914
20843.2,0.99794,-0.0179119
20843.4,0.997854,-0.0186616
20843.6,0.997781,-0.0192997
20843.8,0.997707,-0.0199369
20844,0.997627,-0.0206375
20844.2,0.997564,-0.0211866
20844.4,0.997486,-0.0218607
20844.6,0.99742,-0.0224348
20844.8,0.997356,-0.0229918
20845,0.997284,-0.0236204
20845.2,0.99723,-0.024096
20845.4,0.997161,-0.0246904
20845.6,0.997104,-0.0251946
20845.8,0.997049,-0.0256691
20846,0.996985,-0.0262253
20846.2,0.99694,-0.0266231
20846.4,0.996881,-0.0271336
20846.6,0.996832,-0.0275625
20846.8,0.996787,-0.027949
20847,0.996733,-0.0284258
20847.2,0.996696,-0.0287426
20847.4,0.996648,-0.0291654
20847.6,0.996607,-0.0295171
20847.8,0.996574,-0.0298127
20848,0.996528,-0.030207
20848.2,0.996502,-0.0304398
20848.4,0.996464,-0.0307687
20848.6,0.996433,-0.0310393
20848.8,0.996409,-0.0312446
20849,0.996374,-0.0315532
20849.2,0.996357,-0.0316987
20849.4,0.99633,-0.0319346
20849.6,0.996308,-0.0321243
20849.8,0.996296,-0.0322334
20850,0.996271,-0.0324527
20850.2,0.996264,-0.0325119
20850.4,0.996248,-0.0326522
20850.6,0.996236,-0.0327588
20850.8,0.996234,-0.0327718
20851,0.996219,-0.0329001
20851.2,0.996223,-0.0328716
20851.4,0.996218,-0.0329136
20851.6,0.996216,-0.0329339
20851.8,0.996225,-0.0328534
20852,0.99622,-0.0328908
20852.2,0.996234,-0.0327749
20852.4,0.99624,-0.0327193
20852.6,0.996248,-0.0326543
20852.8,0.996268,-0.0324797
20853,0.996274,-0.0324257
20853.2,0.996297,-0.0322215
20853.4,0.996315,-0.0320697
20853.6,0.996332,-0.0319211
20853.8,0.996363,-0.0316509
20854,0.996379,-0.0315049
20854.2,0.996413,-0.031216
20854.4,0.996441,-0.0309682
20854.6,0.996468,-0.0307354
20854.8,0.996509,-0.0303743
20855,0.996536,-0.03014
20855.2,0.996579,-0.0297675
20855.4,0.996618,-0.0294236
20855.6,0.996654,-0.0291099
20855.8,0.996706,-0.028659
20856,0.996743,-0.0283349
20856.2,0.996795,-0.027883
20856.4,0.996845,-0.0274493
20856.6,0.99689,-0.0270557
20856.8,0.996952,-0.0265192
20857,0.996999,-0.0261095
20857.2,0.997059,-0.0255809
20857.4,0.997119,-0.025058
20857.6,0.997173,-0.0245871
20857.8,0.997244,-0.0239698
20858,0.997301,-0.0234787
20858.2,0.99737,-0.0228771
20858.4,0.99744,-0.0222677
20858.6,0.997502,-0.0217242
20858.8,0.997582,-0.0210319
20859,0.997647,-0.0204616
20859.2,0.997724,-0.0197906
20859.4,0.997803,-0.0191026
20859.6,0.997873,-0.0184919
20859.8,0.997961,-0.0177261
20860,0.998036,-0.0170793
20860.2,0.99812,-0.0163479
20860.4,0.998207,-0.0155859
20860.6,0.998285,-0.0149096
20860.8,0.99838,-0.0140799
20861,0.998463,-0.0133638
20861.2,0.998554,-0.0125726
20861.4,0.998649,-0.0117426
20861.6,0.998734,-0.011007
20861.8,0.998836,-0.0101159
20862,0.998926,-0.00933691
20862.2,0.999022,-0.00849527
20862.4,0.999125,-0.00760137
20862.6,0.999216,-0.00681379
20862.8,0.999324,-0.00587085
20863,0.999421,-0.00503214
20863.2,0.999523,-0.00414533
20863.4,0.999632,-0.00319543
20863.6,0.999728,-0.00235905
20863.8,0.999842,-0.00137103
20864,0.999945,-0.000480975
20864.2,1.00005,0.000445227
20864.4,1.00017,0.00144328
20864.6,1.00027,0.00231804
20864.8,1.00039,0.00334382
20865,1.00049,0.00428152
20865.2,1.0006,0.00523774
20865.4,1.00072,0.00627456
20865.6,1.00083,0.00718815
20865.8,1.00095,0.00824439
20866,1.00106,0.00921673
20866.2,1.00117,0.0101993
20866.4,1.0013,0.0112717
20866.6,1.00141,0.0122117
20866.8,1.00153,0.01329
20867,1.00165,0.0142939
20867.2,1.00176,0.0152934
20867.4,1.00189,0.0163921
20867.6,1.002,0.0173501
20867.8,1.00213,0.0184433
20868,1.00224,0.0194734
20868.2,1.00236,0.0204806
20868.4,1.00249,0.0215941
20868.6,1.0026,0.022567
20868.8,1.00273,0.0236668
20869,1.00285,0.0247097
20869.2,1.00297,0.0257205
20869.4,1.0031,0.0268447
20869.6,1.00321,0.0278242
20869.8,1.00334,0.0289213
20870,1.00346,0.0299718
20870.2,1.00357,0.0309778
20870.4,1.0037,0.0321024
20870.6,1.00382,0.0330793
20870.8,1.00394,0.0341654
20871,1.00406,0.0352194
20871.2,1.00418,0.0362114
20871.4,1.00431,0.0373259
20871.6,1.00442,0.038295
20871.8,1.00454,0.039364
20872,1.00466,0.0404091
20872.2,1.00478,0.0413809
20872.4,1.0049,0.0424794
20872.6,1.00501,0.0434345
20872.8,1.00513,0.0444771
20873,1.00525,0.0455062
20873.2,1.00536,0.0464506
20873.4,1.00549,0.0475248
20873.6,1.00559,0.0484567
20873.8,1.00571,0.0494667
20874,1.00583,0.0504736
20874.2,1.00593,0.0513825
20874.4,1.00605,0.0524262
20874.6,1.00616,0.0533288
20874.8,1.00627,0.0542971
20875,1.00638,0.0552736
20875.2,1.00648,0.0561429
20875.4,1.0066,0.0571459
20875.6,1.0067,0.058012
20875.8,1.00681,0.0589315
20876,1.00692,0.0598714
20876.2,1.00701,0.060692
20876.4,1.00712,0.0616482
20876.6,1.00722,0.0624727
20876.8,1.00732,0.0633362
20877,1.00742,0.0642325
20877.2,1.00751,0.0650002
20877.4,1.00762,0.0659025
20877.6,1.00771,0.0666793
20877.8,1.0078,0.0674818
20878,1.0079,0.0683263
20878.2,1.00798,0.0690351
20878.4,1.00808,0.0698764
20878.6,1.00816,0.0705984
20878.8,1.00825,0.0713348
20879,1.00834,0.0721225
20879.2,1.00841,0.0727673
20879.4,1.0085,0.0735425
20879.6,1.00858,0.0742057
20879.8,1.00866,0.0748689
